시군구명,어린이집코드,어린이집명,어린이집유형,운영현황,우편번호,상세주소,전화번호,팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,CCTV총설치수,보육교직원수,정원,현원,시설 위도(좌표값),시설 경도(좌표값),통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,데이터기준일자,제공서비스,반수-만0세,반수-만1세,반수-만2세,반수-만3세,반수-만4세,반수-만5세,반수-영아혼합(만0~2세),반수-유아혼합(만3~5세),반수-특수장애,반수-총계,아동수-만0세,아동수-만1세,아동수-만2세,아동수-만3세,아동수-만4세,아동수-만5세,아동수-영아혼합(만0~2세),아동수-유아혼합(만3~5세),아동수-특수장애,아동수-총계,근속년수-1년미만,근속년수-1년이상~2년미만,근속년수-2년이상~4년미만,근속년수-4년이상~6년미만,근속년수-6년이상,교직원현황-원장,교직원현황-보육교사,교직원현황-특수교사,교직원현황-치료교사,교직원현황-영양사,교직원현황-간호사,교직원현황-간호조무사,교직원현황-조리원,교직원현황-사무직원,교직원현황-총계,데이터수집일
광진구,11215000062,신파랑새어린이집,가정,폐지,4947,"서울특별시 광진구 영화사로9길 32 A동 104호(중곡동, 현대하이츠빌라)",02-3436-3631,02-3436-3632,,4,59,0,4,0,20,0,37.55638858,127.0932649,미운영,2002-02-15,,,2022-02-28,2025-04-24,일반,1,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000054,서울어린이집,민간,폐지,4901,서울특별시 광진구 답십리로78길 26 (중곡동),02-2209-1213,02-439-0153,,4,180,1,0,0,42,0,37.5704,127.08103,미운영,2002-02-01,,,2015-03-16,2025-04-24,일반,1,2,3,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000141,자양미래몬테소리어린이집,가정,폐지,5092,서울특별시 광진구 자양번영로3길 6 (자양동),02-457-3497,02-457-3497,http://cafe.daum.net/mile416,3,96,0,5,0,20,0,37.531796,127.074745,미운영,2002-02-01,,,2024-02-29,2025-04-24,일반,2,1,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000158,예일어린이집,민간,정상,4954,서울특별시 광진구 자양로47길 11 (구의2동),02-452-7639,,yalekids.ukid.kr,4,146,0,8,9,49,21,37.55220551,127.0918021,미운영,2002-01-24,,,,2025-04-24,야간연장형,1,0,0,0,0,0,3,1,0,5,3,0,0,0,0,0,8,10,0,21,71,0,0,0,29,1,7,0,0,0,0,0,1,0,9,14:45.0
광진구,11215000065,대서울어린이집,민간,폐지,5092,서울특별시 광진구 자양번영로 27 (자양동),02-457-9742,02-959-9923,,4,138,0,11,0,32,0,37.53212141,127.0750291,미운영,2002-01-15,,,2019-02-28,2025-04-24,일반,0,2,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000151,평강마을어린이집,가정,폐지,5098,"서울특별시 광진구 자양번영로4길 13 (자양동, 평강침례교회)",02-455-9103,,,4,89,0,4,0,20,0,37.53150949,127.0761074,미운영,2001-12-24,,,2021-01-21,2025-04-24,일반,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000014,구립 자양2동어린이집,국공립,정상,5106,서울특별시 광진구 자양로3가길 26 (자양동),02-453-7587,02-453-7556,,4,154,1,6,12,64,55,37.5288,127.08439,미운영,2001-12-05,,,,2025-04-24,"장애아통합,야간연장형",0,2,2,1,0,0,0,1,2,8,0,10,14,9,0,0,0,18,4,55,22,11,11,11,44,1,9,0,0,0,0,0,1,0,12,14:44.0
광진구,11215000135,방울어린이집,가정,폐지,4929,서울특별시 광진구 능동로40길 22 (중곡동),02-2201-5252,02-2201-5252,,3,58,0,0,0,15,0,37.557793,127.08134,미운영,2001-11-09,,,2020-07-02,2025-04-24,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000067,구의미소어린이집,민간,정상,4954,서울특별시 광진구 자양로 297 (구의2동),02-456-7336,02-456-7336,youngababy.ukid.kr,4,100,1,6,7,31,13,37.5522137,127.0923319,미운영,2001-10-26,,,,2025-04-24,야간연장형,2,2,1,0,0,0,10,0,0,15,2,4,7,0,0,0,0,0,0,13,20,0,20,40,20,1,5,0,0,0,0,0,0,0,7,14:44.0
광진구,11215000143,서울교통공사대공원어린이집,직장,폐지,4998,서울특별시 광진구 능동로 247-1 (군자동),02-6311-7979,02-2201-6148,,4,86,1,6,0,31,0,37.55230287,127.076253,미운영,2001-10-01,,,2024-02-29,2025-04-24,일반,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000194,경성어린이집,가정,폐지,143839,서울특별시 광진구 동일로56길 32 (군자동),02-467-9990,02-467-2077,,3,89,1,0,0,20,0,37.55567416,127.0737032,미운영,2001-09-01,,,2020-07-02,2025-04-24,일반,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000104,조은어린이집,가정,폐지,5058,서울특별시 광진구 뚝섬로57길 48 101호(극동하이빌),02-457-5529,02-457-5529,,3,69,1,4,0,18,0,37.53483,127.08099,미운영,2001-08-31,,,2025-02-28,2025-04-24,야간연장형,1,1,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000202,예손어린이집,가정,폐지,143916,서울특별시 광진구 광나루로16길 14 동부연립 19동 B101호(화양동),02-466-7156,,,3,48,0,0,0,14,0,37.54692994,127.0693178,미운영,2001-08-09,,,2020-07-02,2025-04-24,일반,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000168,꼬마별어린이집,가정,폐지,4952,"서울특별시 광진구 천호대로127길 33 103호(중곡동, 선화빌라11차)",02-456-3149,,,4,85,0,4,0,20,0,37.55412744,127.0904509,미운영,2001-07-06,,,2024-02-29,2025-04-24,일반,2,2,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000115,파크빌어린이집,민간,정상,4983,서울특별시 광진구 아차산로 549 현대파크빌단지내(광장동),02-456-5677,02-456-5677,,4,175,1,6,12,48,35,37.54387933,127.1019806,운영,2001-06-07,,,,2025-04-24,일반,2,3,4,1,0,0,1,0,0,11,0,15,20,0,0,0,0,0,0,35,22,22,33,11,11,1,9,0,0,0,0,0,1,0,12,14:45.0
광진구,11215000106,키즈모아어린이집,가정,폐지,5112,서울특별시 광진구 뚝섬로 698 (자양동),02-427-2869,02-427-2869,http://www.kidkids.net/event/online_2021_kidrecrui/index_parents.html?uid=67,3,107,1,3,0,19,0,37.53287757,127.0867555,미운영,2001-05-21,,,2021-11-30,2025-04-24,일반,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000139,현대아이자람어린이집,가정,폐지,5118,"서울특별시 광진구 광나루로56길 32 207동 105호(구의동, 구의현대2단지아파트)",02-458-1486,02-458-1486,http://cafe.naver.com/ijaramhd,4,84,0,4,0,20,0,37.53745566,127.0949072,미운영,2001-05-14,,,2021-01-31,2025-04-24,일반,2,0,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000195,평화어린이집,민간,폐지,4960,서울특별시 광진구 자양로50길 18 (구의동),02-446-8160,02-446-8164,http://www.cafe.daum.net/peaceguide,4,151,0,4,0,35,0,37.55196289,127.0932911,운영,2001-04-03,,,2018-03-16,2025-04-24,야간연장형,0,1,1,1,0,0,3,2,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000169,피노키오어린이집,민간,폐지,5054,서울특별시 광진구 자양로15길 62 (자양동),02-444-0647,02-444-0647,,3,90,0,0,0,21,0,37.535236,127.08021,미운영,2001-04-02,,,2018-03-09,2025-04-24,일반,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000133,어린이나라어린이집,민간,폐지,5039,서울특별시 광진구 자양로26길 9 (구의동),02-446-3232,02-446-3367,children3232@hanmail.net,4,120,0,5,0,30,0,37.54193216,127.0847698,운영,2001-02-07,,,2023-10-22,2025-04-24,야간연장형,0,1,0,1,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000171,예지원어린이집,민간,폐지,4902,서울특별시 광진구 답십리로82길 5 (중곡동),02-466-9781,02-466-9781,,4,92,0,6,0,27,0,37.57115241,127.0829373,미운영,2001-01-31,,,2018-03-13,2025-04-24,일반,1,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000200,라온어린이집,민간,폐지,5046,서울특별시 광진구 아차산로63길 27 (구의동),02-456-4365,02-456-4364,,3,98,0,4,0,30,1,37.54050678,127.0921365,미운영,2000-12-30,,,2024-02-29,2025-04-24,일반,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000159,아이짐어린이집,민간,정상,4977,서울특별시 광진구 광나루로37길 8 (구의2동),02-455-5220,02-6406-5221,kidsnote,4,154,0,6,10,39,27,37.545307,127.0876704,미운영,2000-11-11,,,,2025-04-24,야간연장형,1,2,1,0,0,0,0,1,0,5,3,7,7,0,0,0,0,10,0,27,25,13,13,25,25,1,8,0,0,0,0,0,0,0,10,14:45.0
광진구,11215000091,으뜸어린이집,민간,정상,5095,서울특별시 광진구 능동로4길 88 (자양동),02-458-3372,02-458-3371,https://www.iutv.co.kr/,8,660,2,16,26,120,91,37.5308,127.071175,미운영,2000-11-03,,,,2025-04-24,"장애아통합,방과후통합,야간연장형",0,4,3,2,1,0,0,1,3,14,0,18,20,11,20,0,0,16,6,91,16,32,26,5,21,1,18,1,0,0,0,0,2,0,26,14:45.0
광진구,11215000157,또래어린이집,민간,폐지,5041,서울특별시 광진구 자양로26길 92-10 (구의동),02-444-0759,02-444-0680,,7,408,2,0,0,79,0,37.54002641,127.0887234,운영,2000-05-16,,,2016-06-03,2025-04-24,"야간연장형,24시간",0,3,3,2,1,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000093,중곡복지관 어린이집,법인?단체등,폐지,4925,서울특별시 광진구 용마산로3길 62 (중곡동),02-3436-4316,02-453-4317,www.chunggok.org,1,99,0,0,0,20,0,37.556686,127.08484,미운영,2000-05-15,,,2014-02-28,2025-04-24,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000154,해달별어린이집,가정,폐지,5048,"서울특별시 광진구 구의강변로3가길 39 701동 102호(구의동,7단지 현대아파트 )",02-3437-3373,,,4,85,0,4,0,19,0,37.53692141,127.0913719,미운영,2000-02-01,,,2025-02-28,2025-04-24,일반,2,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000123,광장아이자람어린이집,가정,폐지,5118,서울특별시 광진구 광나루로56길 32 구의현대아파트 202동 103호,02-457-0348,02-457-0348,cafe.daum.net/kbstt,3,58,0,5,0,19,0,37.53782345,127.09622,미운영,2000-01-24,,,2019-02-28,2025-04-24,일반,1,2,2,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000074,광장어린이집,법인?단체등,폐지,4974,서울특별시 광진구 아차산로66길 8 (광장동),02-2201-8020,02-2201-4215,www.gj.or.kr,1,81,0,10,0,20,0,37.54103267,127.097066,미운영,2000-01-12,,,2020-10-31,2025-04-24,방과후 전담,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000198,늘푸른몬테소리어린이집,가정,폐지,4950,서울특별시 광진구 자양로45길 93 2층(중곡동),02-447-0136,02-447-0136,,3,85,1,3,0,20,0,37.55516593,127.0897188,운영,1999-09-11,,,2018-03-21,2025-04-24,일반,0,0,0,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000046,구립 은성어린이집,국공립,정상,5084,서울특별시 광진구 동일로4길 52 (자양동),02-465-7476,02-465-7478,www.esbaby.ukid.kr,6,271,1,9,19,96,57,37.53569746,127.0637337,미운영,1999-09-10,,,,2025-04-24,"장애아통합,야간연장형",3,3,3,1,0,1,0,1,1,13,9,7,10,10,0,11,0,8,2,57,19,13,31,6,31,1,15,1,0,0,0,0,1,0,19,14:44.0
광진구,11215000018,구립 군자어린이집,국공립,정상,4999,서울특별시 광진구 동일로56가길 31 (군자동),02-461-2440,0505-491-2441,,6,265,2,19,18,99,61,37.55457556,127.0726972,미운영,1999-09-07,,,,2025-04-24,야간연장형,3,3,2,1,0,0,0,1,0,10,6,15,15,11,0,0,0,14,0,61,14,0,57,14,14,1,14,0,0,0,0,0,1,1,18,14:44.0
광진구,11215000124,삐아제이삭어린이집,가정,폐지,4916,서울특별시 광진구 동일로66길 13 (중곡동),02-461-8544,--,,2,56,1,0,0,15,0,37.56657991,127.0791015,미운영,1999-08-24,,,2013-07-31,2025-04-24,일반,2,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000064,구립 중곡1동어린이집,국공립,정상,4915,서울특별시 광진구 능동로43길 27-14 (중곡동),02-498-2878,02-498-2868,,5,366,2,12,15,85,43,37.560993,127.07966,미운영,1999-05-01,,,,2025-04-24,"장애아통합,야간연장형",2,2,2,1,0,0,0,1,1,9,6,10,10,8,0,0,0,7,2,43,17,17,42,0,25,1,12,0,0,0,0,0,1,0,15,14:44.0
광진구,11215000057,구립 대원어린이집,국공립,정상,4950,서울특별시 광진구 자양로43길 115 (중곡동),02-3437-7173,02-3437-7174,,4,190,1,8,10,44,30,37.55559176,127.0889633,미운영,1999-03-02,,,,2025-04-24,야간연장형,1,2,2,0,0,0,2,1,0,8,2,8,6,0,0,0,5,9,0,30,50,25,13,0,13,1,8,0,0,0,0,0,1,0,10,14:44.0
광진구,11215000153,아이들세상어린이집,민간,정상,4926,서울특별시 광진구 긴고랑로26길 31 (중곡동),02-3436-4611,02-444-3560,,6,156,1,12,9,43,19,37.5600546,127.0845593,미운영,1999-03-02,,,,2025-04-24,일반,4,2,2,0,0,0,0,0,0,8,4,9,6,0,0,0,0,0,0,19,17,17,17,17,33,1,6,0,0,0,0,0,1,0,9,14:45.0
광진구,11215000109,구립 능동어린이집,국공립,정상,4988,서울특별시 광진구 천호대로114길 47 (능동),02-458-0670,02-458-0696,,5,194,1,15,13,94,61,37.55357491,127.0819671,미운영,1999-02-23,,,,2025-04-24,야간연장형,0,2,2,1,1,1,0,0,0,7,0,10,14,10,16,11,0,0,0,61,10,20,20,10,40,1,10,0,0,0,0,0,1,0,13,14:44.0
광진구,11215000094,구립 성심어린이집,국공립,정상,4925,서울특별시 광진구 용마산로3길 60 (중곡동),02-3437-2381,02-454-5770,sungsim5770@hanmail.net,6,367,1,15,19,91,74,37.556595,127.08499,미운영,1999-01-22,,,,2025-04-24,"장애아통합,야간연장형",0,3,2,2,1,1,0,0,1,10,0,13,13,17,13,15,0,0,3,74,36,7,21,0,36,1,13,1,0,0,0,0,2,1,19,14:44.0
광진구,11215000073,초록마을어린이집,가정,폐지,4903,서울특별시 광진구 능동로59길 26 1층 (중곡동),02-498-5998,,,4,89,0,0,0,20,0,37.5689,127.08431,운영,1998-11-23,,,2017-01-17,2025-04-24,일반,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000114,하은어린이집,민간,폐지,4945,서울특별시 광진구 긴고랑로 148 (중곡동),02-447-5344,,haeun.kidis.co.kr,6,400,2,0,0,122,0,37.55859225,127.0911127,운영,1998-10-23,,,2013-04-10,2025-04-24,일반,0,1,1,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000121,솔로몬어린이집,민간,정상,4906,서울특별시 광진구 긴고랑로7길 73 (중곡동),02-469-9976,02-466-9976,http://isolomon22.co.kr,5,219,4,14,11,82,34,37.566563,127.080666,운영,1998-06-11,,,,2025-04-24,야간연장형,0,4,2,1,0,0,4,4,0,15,0,7,7,5,0,0,2,13,0,34,25,63,0,0,13,1,8,0,0,0,0,0,1,0,11,14:45.0
광진구,11215000053,구립 중앙어린이집,국공립,정상,5063,서울특별시 광진구 자양로13다길 31 (자양동),02-446-9066,02-446-9055,,5,278,1,20,15,96,58,37.53294,127.07809,미운영,1998-06-01,,,,2025-04-24,"장애아통합,야간연장형",2,2,3,2,0,0,0,5,1,15,6,10,16,10,0,0,0,16,0,58,8,17,33,17,25,1,12,0,0,0,0,0,1,0,15,14:44.0
광진구,11215000013,한국중앙어린이집,민간,재개,4904,서울특별시 광진구 능동로 447 (중곡동),02-467-6824,02-467-6825,,4,175,1,6,11,62,41,37.568592,127.08483,운영,1998-05-15,,,,2025-04-24,일반,0,0,2,1,1,1,0,0,0,5,0,0,8,8,14,11,0,0,0,41,14,14,29,0,43,1,7,0,0,0,0,0,1,0,11,14:45.0
광진구,11215000036,구립 동서울어린이집,국공립,정상,5033,서울특별시 광진구 광나루로44길 23 (구의동),02-456-7295,02-456-7295,dseoul8813@naver.com,7,472,1,19,20,96,61,37.543149,127.0914608,미운영,1998-03-31,,,,2025-04-24,"장애아통합,야간연장형",0,2,3,1,0,1,0,1,2,10,0,10,18,10,0,9,0,8,6,61,19,25,38,19,0,1,16,0,0,0,0,0,1,0,20,14:44.0
광진구,11215000096,구립 느티나무어린이집,국공립,정상,5022,서울특별시 광진구 광나루로26길 39 (화양동),02-444-2544,02-444-2547,,4,131,1,10,12,51,28,37.54541091,127.0780929,미운영,1998-02-17,,,,2025-04-24,"장애아통합,야간연장형",0,0,1,0,0,0,4,1,1,7,0,0,8,0,0,0,12,6,2,28,33,11,44,11,0,1,9,0,0,0,0,0,1,0,12,14:44.0
광진구,11215000052,구립 효지어린이집,국공립,정상,5067,서울특별시 광진구 아차산로36길 55 (자양동),02-2201-0558,02-2201-1606,,5,269,1,9,18,84,68,37.536102,127.07382,미운영,1998-02-12,,,,2025-04-24,야간연장형,0,3,2,2,1,1,0,0,0,9,0,13,14,15,18,8,0,0,0,68,57,7,14,0,21,1,14,0,0,0,0,0,2,0,18,14:44.0
광진구,11215000191,파랑어린이집,민간,폐지,5071,서울특별시 광진구 동일로20길 20 (자양동),02-467-7907,02-6499-0026,www.parangkids.co.kr,5,240,1,7,0,72,0,37.54110125,127.0647457,운영,1997-12-27,,,2020-03-11,2025-04-24,일반,0,2,5,1,1,1,1,4,0,15,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000024,행복어린이집,법인?단체등,폐지,5055,서울특별시 광진구 아차산로46가길 35 (자양동),02-452-0363,02-452-0363,,3,57,0,3,0,29,0,37.53611,127.08285,미운영,1997-11-14,,,2020-07-02,2025-04-24,야간연장형,0,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000079,구립 명성어린이집,국공립,정상,5040,서울특별시 광진구 아차산로55길 59 (구의동),02-2201-9696,02-2201-9697,http://myungsungkid.kr/,6,337,1,12,9,69,27,37.54008222,127.0863292,미운영,1997-10-30,,,,2025-04-24,야간연장형,2,1,1,0,0,0,2,1,0,7,5,5,5,0,0,0,5,7,0,27,43,57,0,0,0,1,7,0,0,0,0,0,1,0,9,14:44.0
광진구,11215000155,아이세계어린이집,민간,폐지,5082,서울특별시 광진구 동일로4가길 2 (자양동),02-497-3569,02-497-3519,,6,275,2,6,0,65,0,37.53611,127.06221,미운영,1997-08-05,,,2018-06-18,2025-04-24,야간연장형,1,2,3,1,0,0,1,2,0,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000068,키즈용맹어린이집,민간,정상,4946,서울특별시 광진구 영화사로5길 15 (중곡동),02-453-5210,02-453-2215,,7,192,1,15,18,72,57,37.55696283,127.0917911,운영,1997-07-24,,,,2025-04-24,야간연장형,1,3,2,1,0,1,1,1,0,10,1,5,14,13,0,14,3,7,0,57,21,21,14,29,14,1,14,0,0,0,0,0,1,0,18,14:45.0
광진구,11215000055,동성어린이집,민간,휴지,5073,서울특별시 광진구 아차산로30길 25-10 (자양동),02-465-8688,02-498-1280,https://blog.naver.com/asor8282,5,300,1,5,0,55,0,37.53946146,127.0676587,운영,1997-06-07,2024-02-29,2026-02-28,,2025-04-24,야간연장형,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000142,도만스쿨프라임어린이집,가정,폐지,5119,"서울특별시 광진구 광나루로56길 5 2동 104호(구의동, 현대프라임아파트)",02-453-6060,02-453-6060,jeon3208@hanmail.net,4,109,0,6,0,19,0,37.53919037,127.0978964,미운영,1997-05-20,,,2022-06-30,2025-04-24,일반,2,3,2,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000021,데커어린이집,민간,폐지,5101,서울특별시 광진구 뚝섬로52라길 39-3 (자양동),02-453-1308,02-453-1308,http://blog.naver.com/iloveyma11,4,114,1,5,0,43,0,37.52964,127.08079,운영,1997-05-09,,,2022-09-30,2025-04-24,일반,0,1,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000089,아이와나무어린이집,민간,폐지,4931,서울특별시 광진구 천호대로123길 4-4 (중곡동),02-452-5579,02-452-5579,www.kidtree.or.kr,5,222,1,8,0,49,0,37.555233,127.087166,미운영,1997-05-07,,,2020-04-01,2025-04-24,일반,1,1,2,1,0,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000029,영재몬테소리어린이집,민간,폐지,5090,서울특별시 광진구 능동로4길 17 (자양동),02-455-5642,02-455-5658,,9,214,0,8,0,50,0,37.533413,127.06878,운영,1997-04-30,,,2018-03-13,2025-04-24,일반,1,0,3,0,0,0,4,1,0,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000059,늘사랑어린이집,가정,폐지,4950,"서울특별시 광진구 용마산로4길 18 101호(중곡동, 정수아트빌)",02-444-1356,02-444-1359,,4,68,0,4,0,15,0,37.55633758,127.0892313,미운영,1997-04-25,,,2021-02-28,2025-04-24,일반,0,1,1,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000144,굿모닝어린이집,가정,폐지,4971,"서울특별시 광진구 아차산로 552 2동 105호(광장동, 극동아파트)",02-458-6169,02-6214-6169,,4,80,1,5,0,20,0,37.54367762,127.1060086,미운영,1997-04-01,,,2017-11-30,2025-04-24,일반,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000132,용곡어린이집,가정,정상,4936,서울특별시 광진구 능동로48길 64 (중곡동) 운형빌라 101호,02-3437-6676,02-3437-6676,,4,95,0,6,7,20,14,37.56177623,127.0860473,미운영,1997-03-31,,,,2025-04-24,야간연장형,2,1,1,0,0,0,1,0,0,5,3,4,7,0,0,0,0,0,0,14,50,0,17,0,33,1,5,0,0,0,0,0,0,0,7,14:45.0
광진구,11215000025,동심어린이집,민간,폐지,5063,서울특별시 광진구 뚝섬로 609 (자양동),02-2201-6230,02-2201-6230,cafe.daum.net/dongsim6230,4,102,0,5,0,24,0,37.532814,127.07746,미운영,1997-03-05,,,2023-08-01,2025-04-24,일반,1,1,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000152,한울어린이집,민간,정상,4925,서울특별시 광진구 천호대로117길 51 (중곡동),02-458-7005,02-444-3560,,4,184,2,8,8,70,22,37.55722351,127.0851535,미운영,1997-03-03,,,,2025-04-24,야간연장형,0,0,0,2,1,0,0,1,0,4,0,0,0,7,0,0,0,15,0,22,60,0,0,20,20,1,5,0,0,0,0,0,1,0,8,14:45.0
광진구,11215000203,신예지어린이집,민간,폐지,4954,서울특별시 광진구 자양로45길 16 (구의2동),02-458-8538,02-453-8538,http://cafe.naver.com/newyeji,4,141,0,5,0,39,0,37.55194632,127.0914035,미운영,1997-03-01,,,2025-02-28,2025-04-24,야간연장형,0,2,1,0,0,0,3,1,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000072,건대꼬마숲어린이집,민간,폐지,5008,서울특별시 광진구 동일로28길 45 (화양동),02-467-6489,02-461-9069,https://cafe.naver.com/youngnan1,6,283,0,6,0,48,0,37.54622,127.0692311,미운영,1997-02-13,,,2023-03-10,2025-04-24,"야간연장형,24시간",0,0,0,0,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000112,구립 구의2동어린이집,국공립,정상,4959,서울특별시 광진구 자양로44길 91 (구의동),02-446-6435,02-458-3157,,7,304,3,22,11,59,34,37.55021263,127.0962494,미운영,1996-05-29,,,,2025-04-24,"장애아통합,야간연장형",0,4,4,3,0,1,1,3,3,19,0,5,5,10,0,0,2,12,0,34,25,50,13,13,0,1,8,0,0,0,0,0,1,0,11,14:44.0
광진구,11215000197,한라어린이집,민간,정상,5070,서울특별시 광진구 뚝섬로33길 20 (자양동),02-2201-1264,02-2201-1265,http://cafe.naver.com/hanra33,5,188,1,6,15,44,39,37.53508691,127.0699207,미운영,1996-05-01,,,,2025-04-24,일반,6,3,4,2,0,0,2,1,0,18,9,13,17,0,0,0,0,0,0,39,50,17,33,0,0,1,12,0,0,0,0,0,1,0,15,14:45.0
광진구,11215000041,아힘나어린이집,가정,정상,5086,"서울특별시 광진구 능동로3길 17 101동 106호(자양동, 한강성원아파트)",02-447-9335,,,4,52,0,4,9,19,18,37.53324544,127.0660963,미운영,1996-04-01,,,,2025-04-24,일반,2,2,1,0,0,0,0,0,0,5,4,8,6,0,0,0,0,0,0,18,29,14,14,14,29,1,6,0,0,0,0,0,1,0,9,14:45.0
광진구,11215000129,엄지어린이집,민간,폐지,4916,서울특별시 광진구 면목로 89-1 (중곡동),02-467-0632,02-467-1913,eomjichild.cyworld.com,5,210,1,6,0,49,0,37.56180857,127.0786439,미운영,1996-03-22,,,2019-03-27,2025-04-24,야간연장형,3,3,2,1,0,0,2,2,0,13,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000116,호산나어린이집,법인?단체등,폐지,5066,서울특별시 광진구 아차산로 304 원일교회내(자양동),02-446-1819,02-455-6096,,3,126,2,0,0,61,0,37.53790122,127.0765555,운영,1996-03-06,,,2013-02-28,2025-04-24,일반,0,0,2,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
